genome	top_class	top_p	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
G000318295_ng_n100_s44	6.0	1.0	4.564865905499315e-33	3.9916314568118204e-32	1.4378723542436948e-41	4.0650617902209433e-35	5.829135977418602e-34	7.463619646708796e-37	1.0	3.9796876386824805e-43	1.2379508452398719e-33	6.429379329280135e-30	1.7926663774433277e-26	5.1168191626280865e-17	3.0045342215664766e-26	1.0439673559219887e-42	2.9661301302764673e-21
G000018945_ng_n09_s22	10.0	0.9788211584091187	1.1144012958788966e-17	1.6820489554583155e-21	4.022508460798457e-32	5.4891449023029025e-18	2.5499796718619905e-10	7.807364063916453e-18	4.3742782900916554e-24	8.826822783806089e-23	4.30397613826484e-34	6.057121615352127e-31	0.9788211584091187	9.16615899768658e-05	1.563350859963461e-21	1.8077410004480043e-06	0.021085388958454132
G000018945_g_n30_s11	14.0	1.0	3.722629237189704e-30	1.526830984654427e-39	6.390209776908694e-37	1.4083490847215902e-31	8.290607431490766e-31	1.355277831791532e-34	1.6392395040865567e-37	1.922375042553497e-36	2.4270489402105832e-42	6.782284567332115e-43	1.967806560060348e-12	1.3390629371329816e-21	3.1306675383726697e-31	4.8346596846927604e-20	1.0
G900089075_ng_n03_s11	11.0	0.9999998807907104	8.04277984449676e-36	1.2926456224580057e-30	7.483085600470224e-31	1.4407021932314704e-24	9.394295549092403e-34	2.3567378517469484e-12	9.8083056343512e-08	6.445972935894159e-44	1.0131387897068427e-42	5.494751269929485e-36	2.6223594359462586e-35	0.9999998807907104	3.115991235509879e-22	0.0	1.6675451725465323e-43
G001606005_g_n02_s33	4.0	0.9804675579071045	6.807444564814895e-18	0.0004803759220521897	2.802596928649634e-45	3.297898171511395e-18	0.9804675579071045	4.136521680742078e-11	5.0583615765195434e-33	8.550380521295499e-25	2.0156490056605264e-26	0.019052008166909218	1.294361146042533e-10	3.460908359897985e-08	1.5789500668714527e-23	3.8577746722862214e-42	9.580656258704199e-16
G900089075	6.0	1.0	1.0616870285375046e-32	2.5025948461882455e-37	2.0390152423245516e-38	2.20905859439567e-26	2.9976752916997336e-27	3.2356798560056385e-32	1.0	5.971337916760474e-32	5.596862256581448e-30	7.823825912844211e-32	1.466329520729854e-31	3.1313722799027814e-16	8.982483026434834e-26	1.1454998374531077e-39	1.3620237624540596e-22
G000008665_ng_n01_s55	11.0	1.0	1.4743979046462007e-20	5.4714461687223586e-15	3.8373372060283858e-25	5.6578165763543353e-11	4.016370128322107e-27	2.424267928616079e-28	1.3847214385193884e-18	7.938960925501156e-20	0.0	1.5748841236651843e-15	4.644157414190886e-08	1.0	7.784829414099242e-16	9.389979401398362e-15	1.0182896489708448e-36
G900089075_g_n03_s22	14.0	0.9999990463256836	1.1909224037981732e-23	6.1642379742439594e-21	7.499192796728423e-26	2.0749531057245732e-15	3.4137865049098494e-21	2.0004757618386586e-17	1.5056009282192473e-13	1.564173290599202e-37	5.903975037484729e-25	1.1175608888012459e-38	4.340819149227159e-23	2.242264399976026e-25	9.989208820115891e-07	0.0	0.9999990463256836
G000237805_ng_n20_s44	14.0	1.0	3.2605974130460206e-17	1.5495536711401803e-12	2.6367014176404205e-14	3.007266355030048e-24	1.6057168012333432e-18	4.410318776848499e-09	8.151558317072638e-38	1.31128628463352e-13	3.7974448283567345e-21	3.0514335767543636e-31	9.515746687476996e-24	5.030867486922191e-16	1.1379130020056747e-23	2.3323473686241714e-13	1.0
G000237805_ng_n5_s22	14.0	1.0	4.707062673054633e-16	1.9826221220320406e-10	2.1688181036250836e-13	3.0447989455790005e-28	2.8832687195903613e-17	4.135419229278625e-10	1.0215465804927916e-42	1.0399753974654757e-13	2.461461614699052e-18	9.157842024544378e-31	1.667123170311688e-25	2.574696403615743e-16	3.5776649036283907e-25	5.611005563734521e-18	1.0
G000018945_ng_n40_s22	14.0	1.0	4.1710421519718916e-29	8.400285207166224e-37	1.4298479676858953e-35	5.499489345079106e-29	6.25421916056693e-29	4.459907851624316e-31	1.3612556768730848e-36	7.636109566922469e-34	6.163681360255924e-40	2.3160661018360577e-41	5.0778287824515544e-11	3.981605444190442e-19	2.412753997184803e-28	8.254430162787835e-19	1.0
G000008665_ng_n06_s22	13.0	0.9999998807907104	0.0	0.0	0.0	3.0395284729976742e-40	9.595776466074297e-28	7.006492321624085e-43	8.512866141762321e-30	4.5056294390835185e-33	0.0	0.0	1.2438275120985054e-07	1.4289271446453562e-34	0.0	0.9999998807907104	9.977617171943693e-34
G000298475_g_n4_s55	11.0	0.9999951124191284	2.7327398392840333e-18	1.7655030650932523e-15	4.1848824502941795e-26	1.0196547201066562e-27	6.16555154755801e-22	2.001635014108121e-18	4.831849330366733e-12	4.716207283104838e-14	3.047930270175372e-17	4.477928541746223e-06	8.442515621060603e-14	0.9999951124191284	3.180672244410942e-16	1.5376971273494544e-16	4.031803939597012e-07
G000153405_ng_n04_s44	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2011930436192332e-41	1.0	0.0	0.0	0.0	0.0	0.0	0.0
G000283915_ng_n40_s33	10.0	1.0	5.4821346368306707e-33	1.7120138306322484e-22	1.896363555988688e-23	2.5574491894030697e-23	3.555220657165779e-23	9.715945022784145e-17	9.336500238750714e-32	7.017663961345786e-20	9.140356886018389e-16	5.8341664852921394e-18	1.0	1.1757068802009162e-29	5.743559602534918e-19	7.226885407817116e-26	1.5834832203436835e-19
G000017265_ng_n07_s22	9.0	0.7476568818092346	8.484699426657151e-36	1.4445903220258816e-20	4.0176614412386596e-25	4.001942117430962e-30	0.001343186479061842	7.321616379840634e-08	1.7125743107793733e-31	0.25099989771842957	6.526834816909633e-32	0.7476568818092346	1.538413840762587e-11	4.2359310503670144e-12	2.5223372357846707e-44	4.491276494465398e-21	4.006341287489479e-30
G000298475_ng_n07_s55	13.0	0.9277971386909485	6.104133008220765e-18	2.1682806661260656e-09	1.8969493944392957e-12	1.811407903014317e-12	1.1897241004865666e-11	7.300492269090089e-15	3.4511126595360153e-12	0.010390904732048512	9.300709508108795e-12	0.0033629483077675104	4.136044822189433e-07	0.004302326589822769	0.05414619296789169	0.9277971386909485	1.487969805923179e-20
G000283915_ng_n06_s11	10.0	1.0	2.6418524360648664e-32	3.61966707417161e-20	1.6435256917968355e-33	5.0860574870813436e-30	1.6395421551851971e-19	8.561683669970274e-15	1.6216819137390468e-29	8.477669791711649e-23	4.9693904311805154e-17	3.215865768124715e-11	1.0	1.2386820659970668e-27	1.525767901779107e-13	2.9224796718046097e-32	8.902023118650959e-09
G000237805_ng_n08_s33	14.0	0.9997844099998474	2.6594697303760443e-22	9.317470416498079e-16	2.0222357317335737e-13	7.046912288725601e-14	1.5624718045000735e-13	0.00021564739290624857	1.491295499945503e-33	3.325364072645498e-13	1.1685608003761447e-23	2.8675970278140114e-30	3.5829672562215364e-12	1.4800774406308827e-21	1.3415747130266875e-34	5.241318072033238e-25	0.9997844099998474
G900089075_g_n30_s55	6.0	1.0	6.256551284935233e-31	1.6447515396219477e-37	9.781179869019455e-38	1.0724118731476513e-26	2.3848549760104093e-27	1.4621292443154957e-31	1.0	7.443050231834255e-33	1.2044698163723166e-29	1.0700431035987217e-31	7.64237880890319e-33	2.676933809744929e-16	5.203423905855782e-26	6.397095645458509e-40	2.7292858137542764e-22
G000018945_g_n06_s22	14.0	1.0	1.5801602003112367e-40	0.0	3.8015380776417235e-33	2.3893540115202456e-41	1.1070257868166055e-43	0.0	5.3361445521489034e-42	0.0	2.9020576982451787e-34	0.0	3.4956416118938387e-25	2.3508925495921015e-27	6.419571071527815e-39	6.796487931263687e-35	1.0
G001606005_g_n50_s22	1.0	1.0	4.9384700609581636e-40	1.0	1.2300172821941107e-36	3.684875461265504e-39	5.991263088672271e-15	1.5983172923479206e-24	7.386029204927773e-33	4.4557642856951344e-36	8.367363325253131e-40	1.2926988712070724e-24	3.415104814520123e-27	6.817260546522774e-35	2.6483646230466705e-29	4.5709425500660644e-20	4.25209510964001e-35
G000318295_ng_n5_s55	6.0	1.0	3.0253480161056616e-28	1.7469039179985277e-32	5.376782207614323e-42	2.5223372357846707e-44	9.015000035211668e-39	1.3511319793019886e-41	1.0	0.0	1.1675226441184365e-39	4.170588202502227e-33	9.052440813883547e-28	4.429921707238549e-12	1.1890820899139057e-26	0.0	1.2308189454239644e-30
G000153405_g_n4_s11	8.0	1.0	0.0	9.395186812582616e-35	6.4792257484525864e-40	4.484155085839415e-44	1.7539783380233076e-36	1.2751816025355835e-43	3.923635700109488e-44	4.364373266284039e-26	1.0	2.68947105541715e-17	8.67353797054523e-18	3.619640500543992e-27	9.820393524985428e-39	1.9169762991963498e-42	1.321120370091544e-39
G000283915_g_n05_s33	9.0	0.9941990375518799	3.499016177310547e-18	1.1288610698339044e-13	2.1634883012704165e-13	6.4561387347339405e-09	9.863210508748166e-13	3.276586539868731e-07	5.037423843940366e-28	1.4139330914986203e-06	1.4200444153900094e-09	0.9941990375518799	0.005799149628728628	3.0507561088234627e-25	5.24905063804728e-14	2.522898339893387e-13	3.610944599885833e-16
G900089075_g_n5_s11	6.0	1.0	1.670268151543844e-32	2.428857399956702e-37	1.2320124173164532e-37	1.5768598566435532e-25	1.2463076652412465e-28	3.745698055215834e-34	1.0	5.7782850101569914e-33	4.5268878572233004e-26	1.5875780152105747e-34	8.9453388867112e-28	1.5488177435046173e-16	2.379233875215291e-24	5.605193857299268e-45	1.4297911425069965e-23
G000298475_g_n06_s22	11.0	0.9853144884109497	1.9616184562556125e-17	1.8426920552578815e-14	5.842022104650751e-35	6.663164184839469e-31	9.103154404881592e-17	3.120484014414171e-13	8.957091068850787e-08	1.5187003044037084e-10	0.014677208848297596	2.2795459742042112e-08	1.1018095390043082e-16	0.9853144884109497	2.6634712872712067e-21	3.173329527549431e-15	8.149009772751015e-06
G900089075_ng_n10_s44	6.0	1.0	6.528764070610215e-36	2.667357613857646e-40	1.0930128021733573e-43	6.535191274594261e-29	4.7722414026152014e-31	1.8577161449622627e-35	1.0	1.1529504584310536e-34	3.821544991492719e-33	1.7785090653658202e-37	1.8274523541341218e-33	1.3069262837107646e-21	2.1137237245299703e-30	0.0	8.204142320942043e-26
G000237805_g_n07_s55	1.0	0.9944331049919128	8.471918999664041e-11	0.9944331049919128	0.0007392554543912411	1.456196013222899e-38	8.368801324158245e-17	0.004733954090625048	9.602767893788145e-36	9.365361620439216e-05	4.972862000668833e-24	5.148922969962713e-35	4.865645090918205e-22	7.894667503962215e-25	9.795218637554447e-38	7.954962799594512e-10	5.264687557432479e-12
G000318295_ng_n07_s33	6.0	1.0	2.1822097284985117e-38	2.5680667732131865e-30	0.0	0.0	7.54935047397523e-30	2.3703415975302442e-36	1.0	0.0	5.9922321176335155e-27	3.3758412254744018e-37	1.8637269575520067e-43	1.0146919838259592e-27	2.9988944805861692e-30	0.0	6.494594103799377e-18
G000153405_g_n05_s44	8.0	0.9999980926513672	0.0	0.0	1.9076759475873023e-22	0.0	3.4704385413519655e-24	0.0	1.8718544886450906e-39	1.828543219617451e-11	0.9999980926513672	2.2467843052709213e-07	1.686408154455421e-06	1.4984677374010719e-35	1.401298464324817e-45	1.4507305344276867e-36	1.155995703080747e-38
G900089075_ng_n50_s44	6.0	1.0	5.9739293307910604e-34	1.369765745631348e-38	7.627267541319979e-41	7.53319023655312e-28	1.6299622990716628e-28	2.254124661058957e-33	1.0	4.6882597515570386e-33	3.274509725797481e-31	2.3885440931144163e-33	1.7299159792689752e-30	1.2032136102971838e-18	9.707702847757333e-28	1.1196374729955288e-41	7.596602327381245e-25
G000017265_g_n02_s33	10.0	1.0	2.5880312288309896e-37	1.0873303498630093e-14	2.3392491836298474e-39	2.368194404708941e-43	7.344228763291581e-24	7.682041114343008e-11	0.0	3.293287657028565e-16	1.4839361338911877e-32	1.8359368005252884e-31	1.0	2.6624670822171524e-44	1.5974802493302915e-43	8.226536933224056e-29	1.3579094449738514e-30
G000017265_ng_n3_s11	7.0	1.0	5.352960133720801e-43	7.8818785895743855e-25	2.2044920276134642e-37	2.1019476964872256e-43	9.859982561874433e-19	3.138493526910099e-20	0.0	1.0	1.3901502054925283e-20	9.69586786039238e-19	1.8627654761462994e-16	6.005828473432118e-11	0.0	2.8375638054273384e-30	1.1960768468740447e-37
G000153405_ng_n1_s22	8.0	1.0	0.0	1.87745968250239e-41	1.1210387714598537e-44	6.866362475191604e-44	2.886297920421469e-30	3.299357234252782e-41	4.203895392974451e-45	3.4023233648952557e-19	1.0	9.165926975389012e-21	5.19046139402235e-10	0.0	9.558537084852442e-41	0.0	1.2611686178923354e-44
G000318295_g_n4_s11	6.0	1.0	5.630249154947062e-29	1.5336182556918978e-33	3.96609504357853e-41	1.3472321469320044e-33	1.2837345134944768e-33	2.393277647220355e-41	1.0	3.937648684752736e-43	2.7766277516179106e-36	3.171591580502762e-27	2.148685929168579e-26	3.348782405890316e-12	2.5785217467743127e-22	2.802596928649634e-45	1.5580877819522182e-21
G000283915_ng_n1_s55	10.0	1.0	8.407790785948902e-45	1.6633955062723265e-31	3.17120446858394e-27	7.66002916059974e-20	1.0095371480703717e-28	8.554943218815587e-26	1.1507397341004941e-35	5.618197648320059e-27	1.4369946391158854e-20	1.091310711631087e-30	1.0	2.5258348767516255e-36	2.8505474397912337e-17	3.2636704066997124e-25	5.635331907478174e-25
G000318295_ng_n40_s44	6.0	1.0	1.6874831193748426e-32	2.4575891121455047e-31	5.256270539682389e-42	6.091960443050638e-35	1.118357611190647e-32	7.843532691074606e-36	1.0	1.0761972206014595e-42	1.3740090449900722e-32	3.329212907065539e-30	1.7829063422641565e-27	5.639655874148969e-17	5.401136484309874e-26	2.8068008240426086e-42	9.372987084817227e-21
G000298475_ng_n2_s44	11.0	1.0	5.406008241465557e-31	1.2519412077363985e-26	5.745772764958666e-34	1.4765776678247348e-33	6.674532155607401e-32	4.6295258089762183e-32	3.410617535916598e-17	7.083118706671558e-22	7.267083135619974e-33	5.600361618679148e-16	3.70043205214075e-21	1.0	4.163130227130292e-27	3.3575111306173146e-24	5.959371239416963e-16
G000018945_g_n3_s11	14.0	1.0	7.509214400738226e-33	1.5807340320323777e-38	0.0	2.063569283221628e-31	1.3440378845266076e-35	1.463235856447974e-41	1.4522461732415066e-38	3.900374145601696e-41	0.0	0.0	4.989518780779134e-12	3.382055767755023e-21	5.942732465672587e-38	1.8282467776079153e-26	1.0
G000318295_g_n08_s22	6.0	1.0	1.7003944111472347e-39	1.255536877836928e-35	5.1815181196551944e-33	2.781577451684762e-42	1.1496173972002802e-26	2.8612747700624076e-27	1.0	0.0	8.196749178463893e-21	2.0969477086239614e-29	5.898416498601277e-17	1.0490920469580917e-13	3.830708830403046e-19	2.1026300108504804e-26	3.966164277580277e-16
G001606005_ng_n01_s22	1.0	0.9933878183364868	0.0	0.9933878183364868	3.582913928311985e-30	3.9797346555857358e-28	9.281449339527548e-19	1.0293712648115082e-18	0.0	0.0	0.00661218399181962	8.278861394543986e-21	6.169838403201344e-13	2.2674795865256815e-14	9.299717759670946e-23	1.083199555266082e-20	2.5087287454661674e-24
G001606005_ng_n06_s55	1.0	0.9998675584793091	1.401298464324817e-45	0.9998675584793091	1.1210387714598537e-44	3.624031003471806e-36	0.00013243033026810735	2.5205904171265546e-20	2.079689042095159e-25	4.582946627574314e-40	0.0	5.590330715704583e-12	2.354488531352911e-22	3.6674727852999683e-31	4.5872994070323924e-32	1.4812498829504944e-13	1.4745546710325481e-36
G000318295_g_n20_s55	6.0	1.0	1.7085325956959716e-34	1.8074359812270222e-34	1.1361727948745617e-41	4.513518409538712e-36	3.4221511697388673e-32	1.3083615475738666e-39	1.0	9.80908925027372e-45	7.629329352241124e-33	4.051221082520258e-28	1.4982958576823864e-28	7.060918147915041e-14	1.5932736947429505e-28	5.605193857299268e-44	4.34700666367206e-20
G000318295_g_n01_s33	6.0	0.9693006277084351	7.477922385153542e-23	2.3980133434520212e-09	4.525078433928255e-32	1.0084297070559874e-26	1.473550725883399e-10	3.492775017273064e-33	0.9693006277084351	1.4312463812242041e-33	2.452962366380668e-31	4.518223590821435e-07	0.030594656243920326	2.72320627253163e-19	1.6951404177234508e-05	4.5211049837234896e-06	8.275810978375375e-05
G000008665_g_n05_s55	13.0	1.0	3.881596746179743e-43	6.901081045943715e-39	9.785496028284229e-33	5.962882293432015e-28	3.939972907120431e-15	8.529220296255707e-29	8.267660939516421e-44	1.2153582117761867e-28	1.1596321510590712e-28	0.0	1.9230834702455013e-09	7.927602362736499e-30	7.8499264688617e-24	1.0	1.5433024671395833e-17
G000008665_g_n40_s11	13.0	1.0	2.5391446898254754e-38	9.341692176893105e-34	1.9534823438487787e-36	3.0093059055966904e-26	7.6227687331668995e-22	9.599291288222803e-28	4.272682029941727e-19	2.5817928684036705e-27	2.0879347118439774e-43	2.289721690706751e-42	9.092871805405006e-19	6.267981124901027e-20	6.764716082202487e-30	1.0	3.1064326789187973e-25
G001606005_g_n10_s22	1.0	1.0	8.210980098192639e-38	1.0	1.0341009771063383e-35	2.2108397975529785e-39	8.405599744109422e-16	4.952397765496042e-24	2.7594522337331882e-33	1.6072725965391367e-34	9.580617344754808e-39	6.493137382270852e-24	1.4415817731407918e-24	6.075542082027253e-31	6.467162162743813e-30	3.383914096855783e-21	5.859576498312259e-31
G000018945_ng_n2_s44	14.0	1.0	1.2773867277730326e-29	6.0105424642415874e-36	1.6770667700586186e-33	2.337235349580797e-37	3.2553121177665077e-34	4.4352934899465654e-37	1.6812453873725432e-38	5.243093727993631e-34	0.0	4.030500738868687e-37	4.536358701873189e-12	2.1927750750084797e-22	8.930484783850284e-33	3.263406394329159e-19	1.0
G000017265_ng_n08_s11	7.0	1.0	2.252962804279314e-34	3.0426323206138835e-25	9.574518096487133e-31	6.242010581295367e-38	1.809436219841085e-27	1.4831320877468173e-25	5.580410900717332e-35	1.0	1.0214793254283699e-22	5.03885765459276e-16	2.2299350972138445e-28	3.4466309877070296e-28	0.0	9.788483253303256e-33	2.803096858131844e-35
G000283915_g_n07_s33	10.0	1.0	6.70674860014197e-30	1.0705223817978119e-28	1.3484671956864456e-24	1.5581520465833597e-15	5.571828940863694e-40	7.058955741982842e-13	1.527443855311071e-22	1.3613398256267261e-27	1.301353402490253e-30	1.5293613237361737e-23	1.0	1.1070389765083661e-29	3.829717248624826e-33	4.558834164805338e-30	7.458923459112199e-22
G000298475_g_n04_s22	11.0	0.752458930015564	2.3167454621386696e-09	7.859374772083844e-14	1.0235274237044897e-14	3.879076822599761e-25	1.1101839692629999e-24	1.1896259801899567e-12	0.24665485322475433	6.499542657550927e-13	3.0442499649591115e-15	0.0008861079695634544	3.9997198261754185e-12	0.752458930015564	1.4297951711483847e-10	1.5712815770729804e-10	5.355195995850048e-13
G000018945_g_n50_s22	14.0	1.0	6.431516660128574e-29	6.17925539138843e-37	5.782556898972899e-35	4.1965781774751435e-29	2.4677104081478926e-28	4.708302033094314e-31	3.183808225595897e-36	6.934956574015745e-34	8.312894853944826e-40	4.787536203365738e-41	2.8189062195593806e-10	1.2826918118882695e-18	6.201552198825231e-28	1.312148644079472e-18	1.0
G000017265_g_n40_s33	7.0	1.0	2.937540401309834e-36	1.2999780852099993e-24	2.9441428571959136e-32	4.561056944263096e-39	8.033470575635373e-18	1.775378193009025e-21	0.0	1.0	7.455836261820378e-26	7.863625183413166e-16	7.778815569112196e-13	9.014590492801254e-16	0.0	1.3780778717486497e-31	7.234286578745803e-31
G000017265_ng_n40_s44	7.0	1.0	1.1687899291238659e-35	9.62882930659475e-25	6.8499347206597e-32	2.4473921505365723e-38	6.947063801381292e-17	3.86785494292926e-21	0.0	1.0	1.117554361411726e-27	6.587305028706025e-13	6.983106584299015e-13	1.5886899136724822e-15	0.0	7.833808822128456e-30	4.7517348566453326e-30
G000298475_g_n3_s33	11.0	1.0	2.3100228175579664e-30	2.8862001192914807e-29	5.973243989125813e-27	1.3179614823784715e-35	6.804974449463647e-34	7.945688993529889e-27	7.893218341827421e-26	4.420166265208401e-19	1.966364422145359e-21	1.6549026909175877e-15	1.3406344724989897e-25	1.0	3.240270820098594e-27	1.4916251922825322e-26	6.740727237174635e-17
G000017265_ng_n4_s55	7.0	1.0	1.1449560636961303e-34	8.050537583591749e-23	2.0873690076539295e-38	6.870426240738146e-41	4.7954773696934e-14	4.439512921136765e-20	1.401298464324817e-45	1.0	2.0331774723539508e-20	2.7745052223876014e-17	3.0636922298347947e-16	2.6685217909343197e-24	8.407790785948902e-45	9.932792900742053e-29	3.246760897094983e-23
G001606005_g_n06_s22	1.0	1.0	2.45227231256843e-43	1.0	0.0	0.0	5.5301559614378215e-31	6.500532547654584e-36	0.0	0.0	0.0	7.006492321624085e-45	4.739952815880107e-36	1.064986832886861e-43	2.5892096246195058e-27	3.1510294106508176e-35	1.294799781036131e-42
G000298475_ng_n40_s33	11.0	1.0	1.3526712326655946e-24	1.7483869826598644e-21	6.543351319398009e-28	1.5111636275866005e-30	1.5836753413826107e-28	9.196748338935848e-21	3.0835980086754444e-18	2.843866177906551e-18	4.003943672717216e-22	9.692189745550382e-15	2.98016444974967e-18	1.0	7.609080923610484e-23	3.44499659386723e-23	1.1794295868827731e-16
G000283915_ng_n09_s22	10.0	0.9999985694885254	0.0	7.654623489924138e-28	4.581307308933874e-22	1.3430193347326807e-18	1.566181833103342e-19	1.40115821523068e-06	1.1210387714598537e-42	1.610307130081807e-23	1.4143999344352398e-17	8.255152809597875e-27	0.9999985694885254	6.011570411953465e-43	2.1436373662910891e-16	1.086319340684162e-28	5.511777051769668e-21
G000153405_g_n07_s44	8.0	0.9998563528060913	1.6815581571897805e-44	1.7160179921934392e-34	1.7399000655169393e-33	1.966236895208737e-36	5.335083144116603e-31	4.5072063693469214e-35	2.5600098785089217e-28	5.996040232719905e-23	0.9998563528060913	0.00014347839169204235	1.163105665114017e-07	6.422914253290725e-28	2.7580216244994617e-40	4.094128209043697e-37	6.477156243622432e-24
G000017265_g_n3_s11	7.0	1.0	5.352960133720801e-43	7.8818785895743855e-25	2.2044920276134642e-37	2.1019476964872256e-43	9.859982561874433e-19	3.138493526910099e-20	0.0	1.0	1.3901502054925283e-20	9.69586786039238e-19	1.8627654761462994e-16	6.005828473432118e-11	0.0	2.8375638054273384e-30	1.1960768468740447e-37
G000008665_ng_n09_s11	13.0	1.0	0.0	0.0	2.1019476964872256e-44	4.73847512534974e-34	1.4219962214863317e-31	0.0	1.7312763388079021e-37	7.953072222013732e-31	0.0	0.0	8.449258808437933e-23	3.449909802277773e-11	2.824737444385966e-41	1.0	2.98044471871103e-28
G000298475_ng_n20_s11	11.0	1.0	4.218350860274312e-25	5.836539146250497e-21	4.175372485081225e-29	4.0997534036905674e-30	4.894135272375538e-26	8.171496259091444e-20	5.197856326704233e-16	6.635816912701269e-17	6.022014708647319e-22	5.915121772384277e-14	4.559179720189097e-16	1.0	4.1727419204058734e-23	1.0726816145041721e-19	1.3676984883382432e-15
G000018945_ng_n07_s44	14.0	1.0	2.186373207439391e-33	4.018245767226842e-39	1.405081970178494e-40	3.1563125345532315e-34	5.924624326397196e-38	2.427329044332888e-22	4.031458321218958e-35	5.292073715445888e-40	1.1359611988064486e-39	4.0768236466461394e-32	1.3722420552295111e-12	1.1144883177104594e-36	1.8701178812684537e-26	6.685226393198753e-27	1.0
G000018945_g_n04_s22	14.0	1.0	0.0	1.4874321642931286e-33	3.5223433943675786e-19	8.82524716391707e-29	5.455539385204771e-39	1.5380162692469473e-13	1.8148437843091774e-25	9.189628695165892e-36	0.0	1.0285530728144157e-42	1.1873913310922468e-11	2.1864199105818233e-21	6.784473723241707e-26	2.129105490376982e-17	1.0
G000008665_ng_n3_s33	13.0	1.0	1.6605386802249082e-42	6.200877286392718e-32	8.468236299675e-37	1.0088396280250671e-22	1.2653171157661405e-19	5.391438271481917e-27	3.8031150545205574e-20	2.512799965913796e-31	7.006492321624085e-45	1.401298464324817e-45	5.512145742291133e-32	2.039198216302343e-19	9.057168851526396e-29	1.0	1.4227587908147045e-27
G000008665_g_n02_s11	13.0	1.0	5.184804318001823e-44	7.757359427226606e-36	0.0	0.0	2.845154645512949e-35	0.0	0.0	2.0774277481567084e-34	1.0902534971002042e-23	9.795076265630471e-43	1.1789717009874788e-37	3.2215845117457287e-13	1.5806646677583937e-42	1.0	3.715871115551816e-25
G000237805_ng_n20_s55	14.0	1.0	4.483993237672763e-17	1.1130477100976602e-14	8.161587725097341e-13	7.088402108500732e-26	6.38480358431795e-21	8.208717039437374e-10	1.7633285468680658e-38	1.5876668672787884e-14	2.013063473121505e-22	1.3304352326466163e-32	3.8122544491005104e-26	1.0211263549805829e-19	2.7210795501370564e-25	7.659877506588364e-14	1.0
G000018945_ng_n40_s33	14.0	1.0	5.952337345504009e-28	4.3912669342750226e-38	5.04301999770887e-35	4.3316421398422513e-29	5.503368890210831e-30	8.212822266659848e-32	1.0255873423237433e-36	1.240455049987419e-35	1.5332307147409986e-40	2.1706113212391416e-42	1.6944927449039082e-12	1.8334745548825104e-22	5.133741526389116e-28	8.778515643030094e-20	1.0
G000008665_ng_n06_s33	13.0	1.0	0.0	1.6696124702019195e-24	0.0	9.218977404259469e-22	1.0424538158691418e-13	1.8044760130564441e-09	1.0259578047521346e-16	4.136003149492488e-25	0.0	8.918199398516252e-32	7.14860652306596e-18	8.622801896699314e-25	1.7042637278056248e-25	1.0	2.629823250100755e-27
G000237805_g_n2_s11	14.0	0.7970930933952332	4.0831218614534315e-12	1.840045982248739e-08	6.478295944134516e-08	8.646250936498331e-18	9.625141395713799e-13	0.20290672779083252	5.638018044719168e-33	2.623314676597488e-09	8.973446430360354e-10	3.390238208561766e-25	2.5608406703042154e-20	3.361760956416271e-12	3.2662034785094223e-22	7.2162866793235025e-09	0.7970930933952332
G000318295_g_n03_s33	6.0	1.0	0.0	0.0	0.0	0.0	0.0	4.203895392974451e-45	1.0	0.0	0.0	0.0	0.0	7.006492321624085e-45	0.0	0.0	0.0
G000318295_ng_n2_s11	6.0	1.0	8.184859355671014e-25	5.830443313393796e-28	1.975830834697992e-43	1.401298464324817e-45	4.773340040987233e-36	1.401298464324817e-45	1.0	2.802596928649634e-45	1.6917447562463433e-38	1.0335126136045454e-29	2.759902869660602e-27	2.834316766509514e-16	2.8545119919862117e-22	4.1027216438501994e-41	4.893469664817764e-31
G900089075_ng_n02_s55	7.0	0.6065404415130615	2.8898482519033255e-28	2.4920845692269092e-24	2.7027302313296404e-23	4.438620859747999e-10	1.2828595889319137e-16	4.110617345990754e-32	0.3933846950531006	0.6065404415130615	7.149069278966635e-05	9.119139887658889e-10	3.246349723303162e-17	3.447277777013369e-06	4.055599010173342e-27	2.0944816714330017e-10	1.0123307747633703e-10
G000237805_g_n30_s33	14.0	1.0	1.3274810463652538e-15	2.658986312381595e-12	1.2692713633605246e-12	2.66591697222528e-24	8.665836588170117e-17	2.166143708848267e-09	8.245129741768235e-38	6.1114208312063045e-12	2.0087544800921825e-20	8.989302847745584e-34	5.69387785459218e-22	3.176243271257149e-18	6.387400438687291e-24	8.302492374157033e-12	1.0
G000017265_g_n09_s22	7.0	0.9999935626983643	3.0551981287373858e-37	6.098283353724701e-28	1.7831471066183642e-24	1.1115888989051964e-35	1.5604230768666583e-24	7.163981146196727e-24	0.0	0.9999935626983643	7.597441691606713e-14	7.231290125155727e-28	6.471343567682197e-06	1.0000067587152481e-13	0.0	1.6543047294918807e-28	4.4331562450618905e-32
G000018945_g_n10_s22	14.0	1.0	1.0676803832753769e-27	1.8620929314387268e-36	2.4006097161061416e-34	9.851886991190776e-29	1.285207056590183e-29	2.2790576256341422e-28	9.23091664280186e-35	9.395442574439416e-34	4.624284932271896e-44	1.4600282842631345e-39	8.426722430954214e-09	2.41560535197346e-16	9.635359719035299e-27	1.0036945859811271e-17	1.0
